bs_ts,mmsi,name,destination,lat,lon,heading,cog,sog,nav_status,imo,callsign,Type of ship
2008-09-10T21:58:06,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.20718333,-134.24275,137,135.6,16.7,0,9218131,C6RN3,16
2008-09-10T21:58:36,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.20551667,-134.2396833,137,135.6,16.9,0,9218131,C6RN3,16
2008-09-10T21:57:06,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.21045,-134.24885,136,134.5,16.2,0,9218131,C6RN3,16
2008-09-10T21:57:36,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.2088,-134.24585,137,135.2,16.5,0,9218131,C6RN3,16
2008-09-10T13:16:51,311109000,NORWEGIAN SUN,JUNEAU,58.20691667,-134.2432333,316,314.0,14.6,0,9218131,C6RN3,16
2008-09-10T13:15:03,311109000,NORWEGIAN SUN,JUNEAU,58.20183333,-134.2333167,316,314.0,14.6,0,9218131,C6RN3,16
2008-09-10T21:56:42,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.21171667,-134.2513167,136,134.9,16.1,0,9218131,C6RN3,16
2008-09-10T21:56:48,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.21138333,-134.2507333,136,134.9,16.1,0,9218131,C6RN3,16
2008-09-10T21:55:24,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.2186667,-134.264,511,360.0,102.3,15,9218131,C6RN3,16
2008-09-10T21:53:41,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.22088333,-134.2688167,136,134.8,15.3,0,9218131,C6RN3,16
2008-09-10T21:50:00,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.23133333,-134.2889167,135,133.7,14.2,0,9218131,C6RN3,16
2008-09-10T21:50:54,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.22883333,-134.28415,135,134.5,14.2,0,9218131,C6RN3,16
2008-09-10T21:48:41,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.23488333,-134.2958333,135,135.0,14.1,0,9218131,C6RN3,16
2008-09-10T13:26:38,311109000,NORWEGIAN SUN,JUNEAU,58.23398333,-134.295,316,315.1,14.0,0,9218131,C6RN3,16
2008-09-10T13:25:09,311109000,NORWEGIAN SUN,JUNEAU,58.22988333,-134.2871833,316,314.7,13.9,0,9218131,C6RN3,16
2008-09-10T13:22:58,311109000,NORWEGIAN SUN,JUNEAU,58.22401667,-134.276,316,314.7,13.8,0,9218131,C6RN3,16
2008-09-10T13:19:57,311109000,NORWEGIAN SUN,JUNEAU,58.21561667,-134.2599667,316,315.2,14.4,0,9218131,C6RN3,16
2008-09-10T21:46:45,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.24013333,-134.3058833,135,135.0,13.6,0,9218131,C6RN3,16
2008-09-10T21:43:36,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.24825,-134.3212667,134,133.5,12.7,0,9218131,C6RN3,16
2008-09-10T13:32:21,311109000,NORWEGIAN SUN,JUNEAU,58.24956667,-134.32455,314,314.0,13.6,0,9218131,C6RN3,16
2008-09-10T13:31:26,311109000,NORWEGIAN SUN,JUNEAU,58.24716667,-134.3198333,316,315.1,13.9,0,9218131,C6RN3,16
2008-09-10T13:29:44,311109000,NORWEGIAN SUN,JUNEAU,58.24253333,-134.3111333,316,315.1,14.1,0,9218131,C6RN3,16
2008-09-10T21:41:26,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.2533,-134.3311667,134,134.9,11.6,0,9218131,C6RN3,16
2008-09-10T21:40:05,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.25626667,-134.3367667,134,135.1,10.4,0,9218131,C6RN3,16
2008-09-10T21:39:25,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.25758333,-134.3392667,133,134.1,10.1,0,9218131,C6RN3,16
2008-09-10T13:37:44,311109000,NORWEGIAN SUN,JUNEAU,58.2598,-134.3451167,314,314.0,7.4,0,9218131,C6RN3,16
2008-09-10T13:36:34,311109000,NORWEGIAN SUN,JUNEAU,58.25803333,-134.34165,314,314.0,8.5,0,9218131,C6RN3,16
2008-09-10T13:34:55,311109000,NORWEGIAN SUN,JUNEAU,58.25503333,-134.3356667,314,312.8,9.8,0,9218131,C6RN3,16
2008-09-10T13:34:14,311109000,NORWEGIAN SUN,JUNEAU,58.25376667,-134.3330667,314,312.8,10.2,0,9218131,C6RN3,16
2008-09-10T13:33:24,311109000,NORWEGIAN SUN,JUNEAU,58.25205,-134.3296,314,312.9,11.4,0,9218131,C6RN3,16
2008-09-10T13:32:51,311109000,NORWEGIAN SUN,JUNEAU,58.25081667,-134.32705,314,313.0,12.5,0,9218131,C6RN3,16
2008-09-10T21:36:25,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.26328333,-134.3510667,132,132.5,10.1,0,9218131,C6RN3,16
2008-09-10T21:35:27,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.26515,-134.3549333,131,131.5,10.2,0,9218131,C6RN3,16
2008-09-10T21:32:27,311109000,NORWEGIAN SUN,TRACY ARM-SKAGWAY,58.27091667,-134.36675,131,132.6,10.2,0,9218131,C6RN3,16
