bs_ts,name,mmsi,lat,lon,nav_status,cog,sog,heading,imo,callsign,destination
2008-08-04T07:47:48,AMSTERDAM,244370000,58.20399667,-134.23936,5,136,9.9,132,9188037,PBAD,TRACY ARM
2008-08-04T07:47:58,AMSTERDAM,244370000,58.203675,-134.2387517,5,135,9.8,132,9188037,PBAD,TRACY ARM
2008-08-04T07:44:48,AMSTERDAM,244370000,58.21002,-134.2501467,5,137,10.1,134,9188037,PBAD,TRACY ARM
2008-08-04T07:41:48,AMSTERDAM,244370000,58.21616667,-134.2613417,5,135,10.2,134,9188037,PBAD,TRACY ARM
2008-08-04T07:38:38,AMSTERDAM,244370000,58.22253667,-134.2730567,5,136,9.9,134,9188037,PBAD,TRACY ARM
2008-08-04T07:35:58,AMSTERDAM,244370000,58.227615,-134.282875,5,134,9.7,132,9188037,PBAD,TRACY ARM
2008-08-04T07:33:17,AMSTERDAM,244370000,58.23247,-134.2924,5,134,9.0,132,9188037,PBAD,TRACY ARM
2008-08-04T07:32:57,AMSTERDAM,244370000,58.23304833,-134.293515,5,135,8.8,132,9188037,PBAD,TRACY ARM
2008-08-04T07:30:47,AMSTERDAM,244370000,58.23689,-134.300225,5,138,9.0,136,9188037,PBAD,TRACY ARM
2008-08-04T07:28:08,AMSTERDAM,244370000,58.24199,-134.309005,5,136,9.5,136,9188037,PBAD,TRACY ARM
2008-08-04T07:26:18,AMSTERDAM,244370000,58.24548833,-134.3153167,5,135,9.5,136,9188037,PBAD,TRACY ARM
2008-08-04T07:26:38,AMSTERDAM,244370000,58.24486167,-134.3141483,5,136,9.5,136,9188037,PBAD,TRACY ARM
2008-08-04T07:25:08,AMSTERDAM,244370000,58.247615,-134.3195717,5,133,9.5,132,9188037,PBAD,TRACY ARM
2008-08-04T07:24:08,AMSTERDAM,244370000,58.24941,-134.3232467,5,134,9.5,132,9188037,PBAD,TRACY ARM
2008-08-04T07:21:08,AMSTERDAM,244370000,58.25490167,-134.3339317,5,135,9.4,132,9188037,PBAD,TRACY ARM
2008-08-04T07:18:08,AMSTERDAM,244370000,58.26036833,-134.3446017,5,134,9.4,132,9188037,PBAD,TRACY ARM
2008-08-04T07:15:08,AMSTERDAM,244370000,58.26579167,-134.355205,5,134,9.3,132,9188037,PBAD,TRACY ARM
2008-08-04T07:12:47,AMSTERDAM,244370000,58.26988333,-134.363695,5,131,9.2,130,9188037,PBAD,TRACY ARM
2008-08-04T07:09:47,AMSTERDAM,244370000,58.27481,-134.37441,5,131,8.7,130,9188037,PBAD,TRACY ARM
2008-08-04T07:08:39,AMSTERDAM,244370000,58.27659667,-134.37827,5,130,8.5,129,9188037,PBAD,TRACY ARM
2008-08-04T07:07:39,AMSTERDAM,244370000,58.27804,-134.381665,5,127,8.1,126,9188037,PBAD,TRACY ARM
2008-08-04T07:06:28,AMSTERDAM,244370000,58.27953,-134.3855667,5,124,7.5,123,9188037,PBAD,TRACY ARM
2008-08-04T07:04:17,AMSTERDAM,244370000,58.28185167,-134.3921283,5,124,6.4,122,9188037,PBAD,TRACY ARM
2008-08-04T07:03:28,AMSTERDAM,244370000,58.28268833,-134.394335,5,128,6.2,124,9188037,PBAD,TRACY ARM
2008-08-04T07:02:08,AMSTERDAM,244370000,58.28418833,-134.3974933,5,137,6.0,134,9188037,PBAD,TRACY ARM
2008-08-04T07:02:38,AMSTERDAM,244370000,58.28359833,-134.3963733,5,134,6.0,130,9188037,PBAD,TRACY ARM
2008-08-04T07:02:48,AMSTERDAM,244370000,58.28341,-134.395985,5,132,6.0,128,9188037,PBAD,TRACY ARM
2008-08-04T07:01:08,AMSTERDAM,244370000,58.28547833,-134.3994817,5,144,6.0,143,9188037,PBAD,TRACY ARM
2008-08-04T07:01:38,AMSTERDAM,244370000,58.28481667,-134.398535,5,142,6.0,139,9188037,PBAD,TRACY ARM
2008-08-04T07:00:08,AMSTERDAM,244370000,58.28683333,-134.4012483,5,147,5.9,146,9188037,PBAD,TRACY ARM
2008-08-04T06:59:08,AMSTERDAM,244370000,58.28821,-134.40281,5,151,5.7,149,9188037,PBAD,TRACY ARM
2008-08-04T06:58:08,AMSTERDAM,244370000,58.2896,-134.4041583,5,156,5.6,153,9188037,PBAD,TRACY ARM
2008-08-04T06:58:18,AMSTERDAM,244370000,58.289365,-134.4039533,5,155,5.6,152,9188037,PBAD,TRACY ARM
2008-08-04T06:57:37,AMSTERDAM,244370000,58.290345,-134.40475,5,160,5.7,157,9188037,PBAD,TRACY ARM
2008-08-04T06:56:37,AMSTERDAM,244370000,58.29183333,-134.4056717,5,164,5.3,160,9188037,PBAD,TRACY ARM
2008-08-04T06:56:48,AMSTERDAM,244370000,58.29156667,-134.4055183,5,164,5.5,160,9188037,PBAD,TRACY ARM
2008-08-04T06:55:00,AMSTERDAM,244370000,58.293555,-134.4063667,5,182,2.3,160,9188037,PBAD,TRACY ARM
2008-08-04T06:55:10,AMSTERDAM,244370000,58.29343333,-134.4063667,5,174,2.6,160,9188037,PBAD,TRACY ARM
2008-08-04T06:55:21,AMSTERDAM,244370000,58.29329167,-134.4063217,5,174,2.9,160,9188037,PBAD,TRACY ARM
2008-08-04T06:55:37,AMSTERDAM,244370000,58.29304833,-134.406245,5,165,3.5,160,9188037,PBAD,TRACY ARM
2008-08-04T06:55:48,AMSTERDAM,244370000,58.29286,-134.4061817,5,171,3.9,160,9188037,PBAD,TRACY ARM
2008-08-04T06:55:58,AMSTERDAM,244370000,58.292695,-134.4061033,5,164,4.2,160,9188037,PBAD,TRACY ARM
2008-08-04T06:54:04,AMSTERDAM,244370000,58.29392,-134.40615,5,226,1.2,153,9188037,PBAD,TRACY ARM
2008-08-04T06:54:14,AMSTERDAM,244370000,58.29388,-134.40622,5,222,1.2,155,9188037,PBAD,TRACY ARM
2008-08-04T06:54:21,AMSTERDAM,244370000,58.29384667,-134.4062733,5,218,1.3,157,9188037,PBAD,TRACY ARM
2008-08-04T06:54:23,AMSTERDAM,244370000,58.29383667,-134.406285,5,209,1.3,158,9188037,PBAD,TRACY ARM
2008-08-04T06:54:29,AMSTERDAM,244370000,58.293805,-134.40631,5,200,1.2,159,9188037,PBAD,TRACY ARM
2008-08-04T06:54:31,AMSTERDAM,244370000,58.29379333,-134.406315,5,196,1.2,159,9188037,PBAD,TRACY ARM
2008-08-04T06:54:52,AMSTERDAM,244370000,58.29363833,-134.4063717,5,177,1.9,160,9188037,PBAD,TRACY ARM
2008-08-04T06:53:07,AMSTERDAM,244370000,58.294185,-134.4056717,5,215,1.5,133,9188037,PBAD,TRACY ARM
2008-08-04T06:53:10,AMSTERDAM,244370000,58.29416833,-134.405695,5,216,1.5,134,9188037,PBAD,TRACY ARM
2008-08-04T06:53:24,AMSTERDAM,244370000,58.29411,-134.4057817,5,218,1.1,138,9188037,PBAD,TRACY ARM
2008-08-04T06:53:31,AMSTERDAM,244370000,58.29407667,-134.405835,5,222,1.4,141,9188037,PBAD,TRACY ARM
2008-08-04T06:53:44,AMSTERDAM,244370000,58.29401333,-134.40595,5,225,1.5,145,9188037,PBAD,TRACY ARM
2008-08-04T06:53:47,AMSTERDAM,244370000,58.29399833,-134.40598,5,220,1.7,146,9188037,PBAD,TRACY ARM
2008-08-04T06:53:52,AMSTERDAM,244370000,58.29397333,-134.406035,5,228,1.7,148,9188037,PBAD,TRACY ARM
2008-08-04T06:52:04,AMSTERDAM,244370000,58.29454833,-134.4052367,5,205,1.5,106,9188037,PBAD,TRACY ARM
2008-08-04T06:52:13,AMSTERDAM,244370000,58.29449167,-134.4052917,5,208,1.6,111,9188037,PBAD,TRACY ARM
2008-08-04T06:52:23,AMSTERDAM,244370000,58.29443667,-134.40535,5,210,1.4,115,9188037,PBAD,TRACY ARM
2008-08-04T06:52:31,AMSTERDAM,244370000,58.29439,-134.4054033,5,212,1.5,119,9188037,PBAD,TRACY ARM
2008-08-04T06:52:43,AMSTERDAM,244370000,58.294325,-134.4054817,5,214,1.4,124,9188037,PBAD,TRACY ARM
2008-08-04T06:52:54,AMSTERDAM,244370000,58.29425833,-134.40557,5,221,1.7,128,9188037,PBAD,TRACY ARM
2008-08-04T06:52:57,AMSTERDAM,244370000,58.29424,-134.4055933,5,216,1.6,129,9188037,PBAD,TRACY ARM
2008-08-04T06:51:00,AMSTERDAM,244370000,58.29499,-134.4050133,5,200,2.3,67,9188037,PBAD,TRACY ARM
2008-08-04T06:51:04,AMSTERDAM,244370000,58.29496,-134.4050183,5,186,1.7,69,9188037,PBAD,TRACY ARM
2008-08-04T06:51:10,AMSTERDAM,244370000,58.29491333,-134.40503,5,188,1.7,73,9188037,PBAD,TRACY ARM
2008-08-04T06:51:17,AMSTERDAM,244370000,58.29486,-134.4050483,5,190,1.6,78,9188037,PBAD,TRACY ARM
2008-08-04T06:51:21,AMSTERDAM,244370000,58.29483333,-134.4050483,5,186,1.5,81,9188037,PBAD,TRACY ARM
2008-08-04T06:51:24,AMSTERDAM,244370000,58.29481167,-134.405055,5,192,1.6,83,9188037,PBAD,TRACY ARM
2008-08-04T06:51:31,AMSTERDAM,244370000,58.29476167,-134.4050783,5,197,1.6,88,9188037,PBAD,TRACY ARM
2008-08-04T06:51:40,AMSTERDAM,244370000,58.29470333,-134.405115,5,200,1.5,93,9188037,PBAD,TRACY ARM
2008-08-04T06:51:47,AMSTERDAM,244370000,58.294655,-134.4051467,5,201,1.6,97,9188037,PBAD,TRACY ARM
2008-08-04T06:51:53,AMSTERDAM,244370000,58.294615,-134.4051783,5,203,1.5,101,9188037,PBAD,TRACY ARM
2008-08-04T06:51:57,AMSTERDAM,244370000,58.29459167,-134.4052,5,205,1.5,102,9188037,PBAD,TRACY ARM
2008-08-04T06:50:04,AMSTERDAM,244370000,58.29549333,-134.405,5,175,2.1,37,9188037,PBAD,TRACY ARM
2008-08-04T06:50:14,AMSTERDAM,244370000,58.295385,-134.4049867,5,178,2.1,41,9188037,PBAD,TRACY ARM
2008-08-04T06:50:21,AMSTERDAM,244370000,58.29532167,-134.4049833,5,178,2.0,45,9188037,PBAD,TRACY ARM
2008-08-04T06:50:31,AMSTERDAM,244370000,58.29523167,-134.40498,5,179,1.9,50,9188037,PBAD,TRACY ARM
2008-08-04T06:50:40,AMSTERDAM,244370000,58.29515667,-134.4049817,5,182,1.8,55,9188037,PBAD,TRACY ARM
2008-08-04T06:50:52,AMSTERDAM,244370000,58.295055,-134.405,5,183,1.8,61,9188037,PBAD,TRACY ARM
2008-08-04T06:50:57,AMSTERDAM,244370000,58.295015,-134.4050033,5,184,1.7,65,9188037,PBAD,TRACY ARM
2008-08-04T06:49:04,AMSTERDAM,244370000,58.296155,-134.4051367,5,168,2.9,16,9188037,PBAD,TRACY ARM
2008-08-04T06:49:13,AMSTERDAM,244370000,58.29604167,-134.4051033,5,173,2.7,19,9188037,PBAD,TRACY ARM
2008-08-04T06:49:23,AMSTERDAM,244370000,58.29592,-134.4050667,5,170,2.6,23,9188037,PBAD,TRACY ARM
2008-08-04T06:49:31,AMSTERDAM,244370000,58.29582667,-134.4050417,5,174,2.4,25,9188037,PBAD,TRACY ARM
2008-08-04T06:49:36,AMSTERDAM,244370000,58.29577167,-134.405035,5,176,2.4,27,9188037,PBAD,TRACY ARM
2008-08-04T06:49:52,AMSTERDAM,244370000,58.29561333,-134.4050117,5,177,2.2,32,9188037,PBAD,TRACY ARM
2008-08-04T06:48:00,AMSTERDAM,244370000,58.29708833,-134.4055017,5,173,3.0,356,9188037,PBAD,TRACY ARM
2008-08-04T06:48:10,AMSTERDAM,244370000,58.29694333,-134.4054733,5,173,3.2,357,9188037,PBAD,TRACY ARM
2008-08-04T06:48:21,AMSTERDAM,244370000,58.29678167,-134.4054017,5,166,3.3,0,9188037,PBAD,TRACY ARM
